Class_path,Method_name,Method_len,Method_flags,Block_id,Block_start,Block_end,Block_count,Block_opcode,Block_type,Cond_true_start,Cond_true_end,Cond_true_count,Cond_false_start,Cond_false_end,Cond_false_count,Goto_start,Goto_count,Line_in_file,Can_fall_through,Is_constructor
org/apache/tika/server/writer/MetadataListMessageBodyWriter.java,writeTo,49, public,22907,43,48,0,return,exit,-,-,-,-,-,-,-,-,66,no,no
org/apache/tika/server/writer/MetadataListMessageBodyWriter.java,writeTo,19, public bridge synthetic,22908,0,18,2,-,exit,-,-,-,-,-,-,-,-,39,no,no
org/apache/tika/server/writer/MetadataListMessageBodyWriter.java,getSize,15, public bridge synthetic,22909,0,14,0,-,exit,-,-,-,-,-,-,-,-,39,no,no
org/apache/tika/server/writer/TarWriter.java,<init>,5, public,22910,0,4,12,-,exit,-,-,-,-,-,-,-,-,38,no,yes
org/apache/tika/server/writer/TarWriter.java,tarStoreBuffer,31, private static,22911,0,30,5,-,exit,-,-,-,-,-,-,-,-,40,no,no
org/apache/tika/server/writer/TarWriter.java,isWriteable,7, public,22912,0,6,1,-,exit,-,-,-,-,-,-,-,-,52,no,no
org/apache/tika/server/writer/TarWriter.java,getSize,4, public,22913,0,3,0,-,exit,-,-,-,-,-,-,-,-,56,no,no
org/apache/tika/server/writer/TarWriter.java,writeTo,80, public,22914,0,23,1,-,methenter,-,-,-,-,-,-,-,-,60,no,no
org/apache/tika/server/writer/TarWriter.java,writeTo,80, public,22918,24,33,1,-,cond,74,79,1,34,73,5,-,-,67,yes,no
org/apache/tika/server/writer/TarWriter.java,writeTo,80, public,22916,34,73,5,-,goto,-,-,-,-,-,-,24,5,67,no,no
org/apache/tika/server/writer/TarWriter.java,writeTo,80, public,22915,74,79,1,return,exit,-,-,-,-,-,-,-,-,67,no,no
org/apache/tika/server/writer/TarWriter.java,writeTo,19, public bridge synthetic,22919,0,18,1,-,exit,-,-,-,-,-,-,-,-,36,no,no
org/apache/tika/server/writer/TarWriter.java,getSize,15, public bridge synthetic,22920,0,14,0,-,exit,-,-,-,-,-,-,-,-,36,no,no
org/apache/tika/server/writer/TextMessageBodyWriter.java,<init>,5, public,22921,0,4,17,-,exit,-,-,-,-,-,-,-,-,46,no,yes
org/apache/tika/server/writer/TextMessageBodyWriter.java,isWriteable,26, public,22922,0,10,12,-,cond,24,24,0,11,19,12,-,-,49,no,no
org/apache/tika/server/writer/TextMessageBodyWriter.java,isWriteable,26, public,22924,11,19,12,-,cond,24,24,11,20,23,1,-,-,49,no,no
org/apache/tika/server/writer/TextMessageBodyWriter.java,isWriteable,26, public,22926,20,23,1,-,goto,-,-,-,-,-,-,25,1,49,no,no
org/apache/tika/server/writer/TextMessageBodyWriter.java,isWriteable,26, public,22925,24,24,11,-,-,-,-,-,-,-,-,-,-,49,no,no
org/apache/tika/server/writer/TextMessageBodyWriter.java,isWriteable,26, public,22928,25,25,11,-,exit,-,-,-,-,-,-,-,-,49,yes,no
org/apache/tika/server/writer/TextMessageBodyWriter.java,getSize,4, public,22929,0,3,0,-,exit,-,-,-,-,-,-,-,-,53,no,no
org/apache/tika/server/writer/TextMessageBodyWriter.java,writeTo,84, public,22930,0,8,1,-,cond,19,46,1,9,18,0,-,-,62,no,no
org/apache/tika/server/writer/TextMessageBodyWriter.java,writeTo,84, public,22932,9,18,0,athrow,exit,-,-,-,-,-,-,-,-,73,no,no
org/apache/tika/server/writer/TextMessageBodyWriter.java,writeTo,84, public,22931,19,46,1,-,-,-,-,-,-,-,-,-,-,73,no,no
org/apache/tika/server/writer/TextMessageBodyWriter.java,writeTo,84, public,22936,47,53,1,-,cond,78,83,1,54,77,1,-,-,73,yes,no
org/apache/tika/server/writer/TextMessageBodyWriter.java,writeTo,84, public,22934,54,77,1,-,goto,-,-,-,-,-,-,47,1,73,no,no
org/apache/tika/server/writer/TextMessageBodyWriter.java,writeTo,84, public,22933,78,83,1,return,exit,-,-,-,-,-,-,-,-,73,no,no
org/apache/tika/server/writer/TextMessageBodyWriter.java,writeTo,19, public bridge synthetic,22937,0,18,1,-,exit,-,-,-,-,-,-,-,-,44,no,no
org/apache/tika/server/writer/TextMessageBodyWriter.java,getSize,15, public bridge synthetic,22938,0,14,0,-,exit,-,-,-,-,-,-,-,-,44,no,no
org/apache/tika/server/writer/XMPMessageBodyWriter.java,<init>,5, public,22939,0,4,17,-,exit,-,-,-,-,-,-,-,-,41,no,yes
org/apache/tika/server/writer/XMPMessageBodyWriter.java,isWriteable,26, public,22940,0,10,2,-,cond,24,24,0,11,19,2,-,-,46,no,no
org/apache/tika/server/writer/XMPMessageBodyWriter.java,isWriteable,26, public,22942,11,19,2,-,cond,24,24,0,20,23,2,-,-,46,no,no
org/apache/tika/server/writer/XMPMessageBodyWriter.java,isWriteable,26, public,22944,20,23,2,-,goto,-,-,-,-,-,-,25,2,46,no,no
org/apache/tika/server/writer/XMPMessageBodyWriter.java,isWriteable,26, public,22943,24,24,0,-,-,-,-,-,-,-,-,-,-,46,no,no
org/apache/tika/server/writer/XMPMessageBodyWriter.java,isWriteable,26, public,22946,25,25,0,-,exit,-,-,-,-,-,-,-,-,46,yes,no
org/apache/tika/server/writer/XMPMessageBodyWriter.java,getSize,4, public,22947,0,3,0,-,exit,-,-,-,-,-,-,-,-,50,no,no
org/apache/tika/server/writer/XMPMessageBodyWriter.java,writeTo,60, public,22948,0,41,2,-,goto,-,-,-,-,-,-,54,2,58,no,no
org/apache/tika/server/writer/XMPMessageBodyWriter.java,writeTo,60, public,22950,42,53,0,-,exit,-,-,-,-,-,-,-,-,66,no,no
org/apache/tika/server/writer/XMPMessageBodyWriter.java,writeTo,60, public,22950,54,59,0,return,exit,-,-,-,-,-,-,-,-,66,no,no
org/apache/tika/server/writer/XMPMessageBodyWriter.java,writeTo,19, public bridge synthetic,22951,0,18,2,-,exit,-,-,-,-,-,-,-,-,39,no,no
org/apache/tika/server/writer/XMPMessageBodyWriter.java,getSize,15, public bridge synthetic,22952,0,14,0,-,exit,-,-,-,-,-,-,-,-,39,no,no
org/apache/tika/server/writer/XMPMessageBodyWriter.java,<clinit>,9, static,22953,0,8,1,-,exit,-,-,-,-,-,-,-,-,43,no,no
org/apache/tika/server/writer/ZipWriter.java,<init>,5, public,22954,0,4,12,-,exit,-,-,-,-,-,-,-,-,43,no,yes
org/apache/tika/server/writer/ZipWriter.java,zipStoreBuffer,114, private static,22955,0,7,29,-,cond,12,17,0,8,11,29,-,-,45,no,no
org/apache/tika/server/writer/ZipWriter.java,zipStoreBuffer,114, private static,22957,8,11,29,-,goto,-,-,-,-,-,-,18,29,65,no,no
org/apache/tika/server/writer/ZipWriter.java,zipStoreBuffer,114, private static,22956,12,17,0,-,-,-,-,-,-,-,-,-,-,65,no,no
org/apache/tika/server/writer/ZipWriter.java,zipStoreBuffer,114, private static,22963,18,72,0,-,goto,-,-,-,-,-,-,104,29,65,yes,no
org/apache/tika/server/writer/ZipWriter.java,zipStoreBuffer,114, private static,22962,73,78,0,-,cond,104,113,0,79,103,0,-,-,65,no,no
org/apache/tika/server/writer/ZipWriter.java,zipStoreBuffer,114, private static,22961,79,103,0,return,exit,-,-,-,-,-,-,-,-,65,no,no
org/apache/tika/server/writer/ZipWriter.java,zipStoreBuffer,114, private static,22960,104,113,0,return,exit,-,-,-,-,-,-,-,-,65,no,no
org/apache/tika/server/writer/ZipWriter.java,isWriteable,7, public,22964,0,6,8,-,exit,-,-,-,-,-,-,-,-,68,no,no
org/apache/tika/server/writer/ZipWriter.java,getSize,4, public,22965,0,3,0,-,exit,-,-,-,-,-,-,-,-,72,no,no
org/apache/tika/server/writer/ZipWriter.java,writeTo,86, public,22966,0,29,8,-,methenter,-,-,-,-,-,-,-,-,76,no,no
org/apache/tika/server/writer/ZipWriter.java,writeTo,86, public,22970,30,39,8,-,cond,80,85,8,40,79,29,-,-,85,yes,no
org/apache/tika/server/writer/ZipWriter.java,writeTo,86, public,22968,40,79,29,-,goto,-,-,-,-,-,-,30,29,85,no,no
org/apache/tika/server/writer/ZipWriter.java,writeTo,86, public,22967,80,85,8,return,exit,-,-,-,-,-,-,-,-,85,no,no
org/apache/tika/server/writer/ZipWriter.java,writeTo,19, public bridge synthetic,22971,0,18,8,-,exit,-,-,-,-,-,-,-,-,41,no,no
org/apache/tika/server/writer/ZipWriter.java,getSize,15, public bridge synthetic,22972,0,14,0,-,exit,-,-,-,-,-,-,-,-,41,no,no
org/apache/tika/util/ClassLoaderUtil.java,<init>,5, public,2227,0,4,0,-,exit,-,-,-,-,-,-,-,-,19,no,yes
org/apache/tika/util/ClassLoaderUtil.java,buildClass,93, public static,2228,0,17,48,-,cond,23,56,0,18,22,48,-,-,24,no,no
org/apache/tika/util/ClassLoaderUtil.java,buildClass,93, public static,2230,18,22,48,areturn,exit,-,-,-,-,-,-,-,-,37,no,no
org/apache/tika/util/ClassLoaderUtil.java,buildClass,93, public static,2229,23,56,0,athrow,exit,-,-,-,-,-,-,-,-,37,no,no
org/apache/tika/util/ClassLoaderUtil.java,buildClass,93, public static,2231,57,68,0,-,exit,-,-,-,-,-,-,-,-,37,no,no
org/apache/tika/util/ClassLoaderUtil.java,buildClass,93, public static,2232,69,80,0,-,exit,-,-,-,-,-,-,-,-,37,no,no
org/apache/tika/util/ClassLoaderUtil.java,buildClass,93, public static,2233,81,92,0,-,exit,-,-,-,-,-,-,-,-,37,no,no
org/apache/tika/util/DurationFormatUtils.java,<init>,5, public,2234,0,4,0,-,exit,-,-,-,-,-,-,-,-,24,no,yes
org/apache/tika/util/DurationFormatUtils.java,formatMillis,114, public static,2235,0,101,0,-,cond,109,113,0,102,108,0,-,-,27,no,no
org/apache/tika/util/DurationFormatUtils.java,formatMillis,114, public static,2237,102,108,0,-,-,-,-,-,-,-,-,-,-,43,no,no
org/apache/tika/util/DurationFormatUtils.java,formatMillis,114, public static,2238,109,113,0,-,exit,-,-,-,-,-,-,-,-,43,yes,no
org/apache/tika/util/DurationFormatUtils.java,addUnitString,63, private static,2239,0,5,0,-,cond,26,31,0,6,25,0,-,-,48,no,no
org/apache/tika/util/DurationFormatUtils.java,addUnitString,63, private static,2241,6,25,0,-,goto,-,-,-,-,-,-,62,0,59,no,no
org/apache/tika/util/DurationFormatUtils.java,addUnitString,63, private static,2240,26,31,0,-,cond,62,62,0,32,61,0,-,-,59,no,no
org/apache/tika/util/DurationFormatUtils.java,addUnitString,63, private static,2244,32,61,0,-,-,-,-,-,-,-,-,-,-,59,no,no
org/apache/tika/util/DurationFormatUtils.java,addUnitString,63, private static,2245,62,62,0,-,exit,-,-,-,-,-,-,-,-,59,yes,no
org/apache/tika/util/DurationFormatUtils.java,addComma,15, private static,2246,0,6,0,-,cond,14,14,0,7,13,0,-,-,62,no,no
org/apache/tika/util/DurationFormatUtils.java,addComma,15, private static,2248,7,13,0,-,-,-,-,-,-,-,-,-,-,65,no,no
org/apache/tika/util/DurationFormatUtils.java,addComma,15, private static,2249,14,14,0,-,exit,-,-,-,-,-,-,-,-,65,yes,no
org/apache/tika/util/PropsUtil.java,<init>,5, public,2250,0,4,0,-,exit,-,-,-,-,-,-,-,-,27,no,yes
org/apache/tika/util/PropsUtil.java,getBoolean,55, public static,2251,0,3,8,-,cond,11,12,0,4,10,8,-,-,37,no,no
org/apache/tika/util/PropsUtil.java,getBoolean,55, public static,2253,4,10,8,-,cond,13,27,8,11,12,0,-,-,46,no,no
org/apache/tika/util/PropsUtil.java,getBoolean,55, public static,2255,11,12,0,areturn,exit,-,-,-,-,-,-,-,-,46,no,no
org/apache/tika/util/PropsUtil.java,getBoolean,55, public static,2254,13,27,8,-,cond,33,47,7,28,32,1,-,-,46,no,no
org/apache/tika/util/PropsUtil.java,getBoolean,55, public static,2257,28,32,1,areturn,exit,-,-,-,-,-,-,-,-,46,no,no
org/apache/tika/util/PropsUtil.java,getBoolean,55, public static,2256,33,47,7,-,cond,53,54,0,48,52,7,-,-,46,no,no
org/apache/tika/util/PropsUtil.java,getBoolean,55, public static,2259,48,52,7,areturn,exit,-,-,-,-,-,-,-,-,46,no,no
org/apache/tika/util/PropsUtil.java,getBoolean,55, public static,2258,53,54,0,areturn,exit,-,-,-,-,-,-,-,-,46,no,no
org/apache/tika/util/PropsUtil.java,getInt,24, public static,2260,0,3,16,-,cond,11,12,0,4,10,16,-,-,57,no,no
org/apache/tika/util/PropsUtil.java,getInt,24, public static,2262,4,10,16,-,cond,13,20,16,11,12,0,-,-,65,no,no
org/apache/tika/util/PropsUtil.java,getInt,24, public static,2264,11,12,0,areturn,exit,-,-,-,-,-,-,-,-,65,no,no
org/apache/tika/util/PropsUtil.java,getInt,24, public static,2263,13,20,16,areturn,exit,-,-,-,-,-,-,-,-,65,no,no
org/apache/tika/util/PropsUtil.java,getInt,24, public static,2265,21,23,0,-,exit,-,-,-,-,-,-,-,-,65,no,no
org/apache/tika/util/PropsUtil.java,getLong,24, public static,2266,0,3,56,-,cond,11,12,8,4,10,48,-,-,76,no,no
org/apache/tika/util/PropsUtil.java,getLong,24, public static,2268,4,10,48,-,cond,13,20,48,11,12,0,-,-,84,no,no
org/apache/tika/util/PropsUtil.java,getLong,24, public static,2270,11,12,0,areturn,exit,-,-,-,-,-,-,-,-,84,no,no
org/apache/tika/util/PropsUtil.java,getLong,24, public static,2269,13,20,48,areturn,exit,-,-,-,-,-,-,-,-,84,no,no
org/apache/tika/util/PropsUtil.java,getLong,24, public static,2271,21,23,0,-,exit,-,-,-,-,-,-,-,-,84,no,no
org/apache/tika/util/PropsUtil.java,getFile,58, public static,2272,0,3,24,-,cond,11,12,8,4,10,16,-,-,96,no,no
org/apache/tika/util/PropsUtil.java,getFile,58, public static,2274,4,10,16,-,cond,13,21,16,11,12,0,-,-,107,no,no
org/apache/tika/util/PropsUtil.java,getFile,58, public static,2276,11,12,0,areturn,exit,-,-,-,-,-,-,-,-,107,no,no
org/apache/tika/util/PropsUtil.java,getFile,58, public static,2275,13,21,16,-,cond,28,36,0,22,27,16,-,-,107,no,no
org/apache/tika/util/PropsUtil.java,getFile,58, public static,2278,22,27,16,-,-,-,-,-,-,-,-,-,-,107,no,no
org/apache/tika/util/PropsUtil.java,getFile,58, public static,2281,28,36,16,-,cond,49,57,0,37,48,16,-,-,107,yes,no
org/apache/tika/util/PropsUtil.java,getFile,58, public static,2280,37,48,16,-,-,-,-,-,-,-,-,-,-,107,no,no
org/apache/tika/util/PropsUtil.java,getFile,58, public static,2282,49,57,16,-,exit,-,-,-,-,-,-,-,-,107,yes,no
org/apache/tika/util/PropsUtil.java,getString,8, public static,2283,0,3,0,-,cond,6,7,0,4,5,0,-,-,118,no,no
org/apache/tika/util/PropsUtil.java,getString,8, public static,2285,4,5,0,areturn,exit,-,-,-,-,-,-,-,-,121,no,no
org/apache/tika/util/PropsUtil.java,getString,8, public static,2284,6,7,0,areturn,exit,-,-,-,-,-,-,-,-,121,no,no
org/apache/tika/util/TikaExceptionFilter.java,<init>,5, public,2286,0,4,4,-,exit,-,-,-,-,-,-,-,-,29,no,yes
org/apache/tika/util/TikaExceptionFilter.java,filter,20, public,2287,0,6,1,-,cond,18,19,0,7,15,1,-,-,39,no,no
org/apache/tika/util/TikaExceptionFilter.java,filter,20, public,2289,7,15,1,-,cond,18,19,0,16,17,1,-,-,45,no,no
org/apache/tika/util/TikaExceptionFilter.java,filter,20, public,2291,16,17,1,areturn,exit,-,-,-,-,-,-,-,-,45,no,no
org/apache/tika/util/TikaExceptionFilter.java,filter,20, public,2290,18,19,0,areturn,exit,-,-,-,-,-,-,-,-,45,no,no
org/apache/tika/util/TikaExceptionFilter.java,getStackTrace,44, public,2292,0,43,0,-,exit,-,-,-,-,-,-,-,-,56,no,no
org/apache/tika/util/TikaExceptionFilterTest.java,<init>,5, public,2490,0,4,1,-,exit,-,-,-,-,-,-,-,-,24,no,yes
org/apache/tika/util/TikaExceptionFilterTest.java,simpleNPETest,46, public,2491,0,19,1,-,goto,-,-,-,-,-,-,36,0,28,no,no
org/apache/tika/util/TikaExceptionFilterTest.java,simpleNPETest,46, public,2493,20,35,1,-,-,-,-,-,-,-,-,-,-,37,no,no
org/apache/tika/util/TikaExceptionFilterTest.java,simpleNPETest,46, public,2494,36,45,1,-,exit,-,-,-,-,-,-,-,-,37,yes,no
org/apache/tika/util/XMLDOMUtil.java,<init>,5, public,2293,0,4,0,-,exit,-,-,-,-,-,-,-,-,26,no,yes
org/apache/tika/util/XMLDOMUtil.java,mapifyAttrs,131, public static,2294,0,17,80,-,methenter,-,-,-,-,-,-,-,-,37,no,no
org/apache/tika/util/XMLDOMUtil.java,mapifyAttrs,131, public static,2303,18,28,80,-,cond,66,69,80,29,65,296,-,-,48,yes,no
org/apache/tika/util/XMLDOMUtil.java,mapifyAttrs,131, public static,2296,29,65,296,-,goto,-,-,-,-,-,-,18,296,48,no,no
org/apache/tika/util/XMLDOMUtil.java,mapifyAttrs,131, public static,2295,66,69,80,-,cond,129,130,0,70,82,80,-,-,48,no,no
org/apache/tika/util/XMLDOMUtil.java,mapifyAttrs,131, public static,2299,70,82,80,-,-,-,-,-,-,-,-,-,-,48,no,no
org/apache/tika/util/XMLDOMUtil.java,mapifyAttrs,131, public static,2304,83,92,80,-,cond,129,130,80,93,128,360,-,-,48,yes,no
org/apache/tika/util/XMLDOMUtil.java,mapifyAttrs,131, public static,2301,93,128,360,-,goto,-,-,-,-,-,-,83,360,48,no,no
org/apache/tika/util/XMLDOMUtil.java,mapifyAttrs,131, public static,2300,129,130,80,areturn,exit,-,-,-,-,-,-,-,-,48,no,no
org/apache/tika/util/XMLDOMUtil.java,getInt,50, public static,2305,0,10,8,-,cond,18,49,0,11,15,8,-,-,63,no,no
org/apache/tika/util/XMLDOMUtil.java,getInt,50, public static,2307,11,15,8,ireturn,exit,-,-,-,-,-,-,-,-,71,no,no
org/apache/tika/util/XMLDOMUtil.java,getInt,50, public static,2308,16,17,0,-,-,-,-,-,-,-,-,-,-,71,no,no
org/apache/tika/util/XMLDOMUtil.java,getInt,50, public static,2309,18,49,0,-,exit,-,-,-,-,-,-,-,-,71,yes,no
org/apache/tika/util/XMLDOMUtil.java,getLong,50, public static,2310,0,10,24,-,cond,18,49,0,11,15,24,-,-,87,no,no
org/apache/tika/util/XMLDOMUtil.java,getLong,50, public static,2312,11,15,24,lreturn,exit,-,-,-,-,-,-,-,-,95,no,no
org/apache/tika/util/XMLDOMUtil.java,getLong,50, public static,2313,16,17,0,-,-,-,-,-,-,-,-,-,-,95,no,no
org/apache/tika/util/XMLDOMUtil.java,getLong,50, public static,2314,18,49,0,-,exit,-,-,-,-,-,-,-,-,95,yes,no
org/apache/tika/util/XMLDOMUtil.java,getStringValue,44, private static,2315,0,14,32,-,cond,42,43,0,15,33,32,-,-,100,no,no
org/apache/tika/util/XMLDOMUtil.java,getStringValue,44, private static,2317,15,33,32,-,cond,42,43,0,34,41,32,-,-,107,no,no
org/apache/tika/util/XMLDOMUtil.java,getStringValue,44, private static,2319,34,41,32,-,-,-,-,-,-,-,-,-,-,107,no,no
org/apache/tika/util/XMLDOMUtil.java,getStringValue,44, private static,2320,42,43,32,-,exit,-,-,-,-,-,-,-,-,107,yes,no
org/apache/tika/utils/CharsetUtils.java,<init>,5, public,7452,0,4,0,-,exit,-,-,-,-,-,-,-,-,30,no,yes
org/apache/tika/utils/CharsetUtils.java,initCommonCharsets,123, private static varargs,7453,0,15,5,-,methenter,-,-,-,-,-,-,-,-,51,no,no
org/apache/tika/utils/CharsetUtils.java,initCommonCharsets,123, private static varargs,7462,16,21,5,-,cond,121,122,5,22,65,160,-,-,63,yes,no
org/apache/tika/utils/CharsetUtils.java,initCommonCharsets,123, private static varargs,7455,22,65,160,-,-,-,-,-,-,-,-,-,-,63,no,no
org/apache/tika/utils/CharsetUtils.java,initCommonCharsets,123, private static varargs,7463,66,75,160,-,cond,110,112,160,76,109,1045,-,-,63,yes,no
org/apache/tika/utils/CharsetUtils.java,initCommonCharsets,123, private static varargs,7457,76,109,1045,-,goto,-,-,-,-,-,-,66,1045,63,no,no
org/apache/tika/utils/CharsetUtils.java,initCommonCharsets,123, private static varargs,7456,110,112,160,-,goto,-,-,-,-,-,-,115,160,63,no,no
org/apache/tika/utils/CharsetUtils.java,initCommonCharsets,123, private static varargs,7461,113,114,0,-,-,-,-,-,-,-,-,-,-,63,no,no
org/apache/tika/utils/CharsetUtils.java,initCommonCharsets,123, private static varargs,7464,115,120,0,-,goto,-,-,-,-,-,-,16,160,63,yes,no
org/apache/tika/utils/CharsetUtils.java,initCommonCharsets,123, private static varargs,7464,121,122,0,areturn,exit,-,-,-,-,-,-,-,-,63,no,no
org/apache/tika/utils/CharsetUtils.java,isSupported,46, public static,7465,0,5,33909,-,cond,32,36,33909,6,29,0,-,-,117,no,no
org/apache/tika/utils/CharsetUtils.java,isSupported,46, public static,7467,6,29,0,-,cond,32,36,0,30,31,0,-,-,128,no,no
org/apache/tika/utils/CharsetUtils.java,isSupported,46, public static,7469,30,31,0,ireturn,exit,-,-,-,-,-,-,-,-,128,no,no
org/apache/tika/utils/CharsetUtils.java,isSupported,46, public static,7468,32,36,0,ireturn,exit,-,-,-,-,-,-,-,-,128,no,no
org/apache/tika/utils/CharsetUtils.java,isSupported,46, public static,7470,37,39,0,-,exit,-,-,-,-,-,-,-,-,128,no,no
org/apache/tika/utils/CharsetUtils.java,isSupported,46, public static,7471,40,42,0,-,exit,-,-,-,-,-,-,-,-,128,no,no
org/apache/tika/utils/CharsetUtils.java,isSupported,46, public static,7472,43,45,0,-,exit,-,-,-,-,-,-,-,-,128,no,no
org/apache/tika/utils/CharsetUtils.java,clean,11, public static,7473,0,7,19,-,exit,-,-,-,-,-,-,-,-,141,no,no
org/apache/tika/utils/CharsetUtils.java,clean,11, public static,7474,8,10,5,-,exit,-,-,-,-,-,-,-,-,143,no,no
org/apache/tika/utils/CharsetUtils.java,forName,317, public static,7475,0,3,34293,-,cond,12,26,34292,4,11,1,-,-,152,no,no
org/apache/tika/utils/CharsetUtils.java,forName,317, public static,7477,4,11,1,athrow,exit,-,-,-,-,-,-,-,-,202,no,no
org/apache/tika/utils/CharsetUtils.java,forName,317, public static,7476,12,26,34292,-,cond,36,66,34291,27,35,1,-,-,202,no,no
org/apache/tika/utils/CharsetUtils.java,forName,317, public static,7479,27,35,1,athrow,exit,-,-,-,-,-,-,-,-,202,no,no
org/apache/tika/utils/CharsetUtils.java,forName,317, public static,7478,36,66,34291,-,cond,69,77,75,67,68,34216,-,-,202,no,no
org/apache/tika/utils/CharsetUtils.java,forName,317, public static,7481,67,68,34216,areturn,exit,-,-,-,-,-,-,-,-,202,no,no
org/apache/tika/utils/CharsetUtils.java,forName,317, public static,7480,69,77,75,-,cond,87,95,1,78,86,74,-,-,202,no,no
org/apache/tika/utils/CharsetUtils.java,forName,317, public static,7483,78,86,74,-,cond,96,130,73,87,95,1,-,-,202,no,no
org/apache/tika/utils/CharsetUtils.java,forName,317, public static,7485,87,95,1,athrow,exit,-,-,-,-,-,-,-,-,202,no,no
org/apache/tika/utils/CharsetUtils.java,forName,317, public static,7484,96,130,73,-,cond,172,179,72,131,171,1,-,-,202,no,no
org/apache/tika/utils/CharsetUtils.java,forName,317, public static,7487,131,171,1,-,goto,-,-,-,-,-,-,267,1,202,no,no
org/apache/tika/utils/CharsetUtils.java,forName,317, public static,7486,172,179,72,-,cond,221,228,71,180,220,1,-,-,202,no,no
org/apache/tika/utils/CharsetUtils.java,forName,317, public static,7490,180,220,1,-,goto,-,-,-,-,-,-,267,1,202,no,no
org/apache/tika/utils/CharsetUtils.java,forName,317, public static,7489,221,228,71,-,cond,267,270,68,229,266,3,-,-,202,no,no
org/apache/tika/utils/CharsetUtils.java,forName,317, public static,7493,229,266,3,-,-,-,-,-,-,-,-,-,-,202,no,no
org/apache/tika/utils/CharsetUtils.java,forName,317, public static,7502,267,270,3,-,cond,273,278,68,271,272,5,-,-,202,yes,no
org/apache/tika/utils/CharsetUtils.java,forName,317, public static,7495,271,272,5,areturn,exit,-,-,-,-,-,-,-,-,202,no,no
org/apache/tika/utils/CharsetUtils.java,forName,317, public static,7494,273,278,68,-,cond,312,316,68,279,303,0,-,-,202,no,no
org/apache/tika/utils/CharsetUtils.java,forName,317, public static,7497,279,303,0,-,cond,307,309,0,304,306,0,-,-,202,no,no
org/apache/tika/utils/CharsetUtils.java,forName,317, public static,7499,304,306,0,areturn,exit,-,-,-,-,-,-,-,-,202,no,no
org/apache/tika/utils/CharsetUtils.java,forName,317, public static,7498,307,309,0,-,goto,-,-,-,-,-,-,312,0,202,no,no
org/apache/tika/utils/CharsetUtils.java,forName,317, public static,7501,310,311,0,-,-,-,-,-,-,-,-,-,-,202,no,no
org/apache/tika/utils/CharsetUtils.java,forName,317, public static,7503,312,316,0,-,exit,-,-,-,-,-,-,-,-,202,yes,no
org/apache/tika/utils/CharsetUtils.java,<clinit>,383, static,7504,0,323,5,-,goto,-,-,-,-,-,-,325,0,32,no,no
org/apache/tika/utils/CharsetUtils.java,<clinit>,383, static,7510,324,324,5,-,-,-,-,-,-,-,-,-,-,107,no,no
org/apache/tika/utils/CharsetUtils.java,<clinit>,383, static,7513,325,328,5,-,cond,382,382,5,329,349,0,-,-,107,yes,no
org/apache/tika/utils/CharsetUtils.java,<clinit>,383, static,7507,329,349,0,-,goto,-,-,-,-,-,-,360,0,107,no,no
org/apache/tika/utils/CharsetUtils.java,<clinit>,383, static,7511,350,359,0,-,exit,-,-,-,-,-,-,-,-,107,no,no
org/apache/tika/utils/CharsetUtils.java,<clinit>,383, static,7511,360,380,0,-,goto,-,-,-,-,-,-,382,0,107,no,no
org/apache/tika/utils/CharsetUtils.java,<clinit>,383, static,7512,381,381,0,-,-,-,-,-,-,-,-,-,-,107,no,no
org/apache/tika/utils/CharsetUtils.java,<clinit>,383, static,7514,382,382,0,-,exit,-,-,-,-,-,-,-,-,107,yes,no
org/apache/tika/utils/CharsetUtilsTest.java,<init>,5, public,8502,0,4,4,-,exit,-,-,-,-,-,-,-,-,25,no,yes
org/apache/tika/utils/CharsetUtilsTest.java,testInvalidCharset,40, public,8503,0,39,1,-,exit,-,-,-,-,-,-,-,-,29,no,no
org/apache/tika/utils/CharsetUtilsTest.java,testValidCharset,17, public,8504,0,16,1,-,exit,-,-,-,-,-,-,-,-,38,no,no
org/apache/tika/utils/CharsetUtilsTest.java,testCleaningCharsetName,58, public,8505,0,57,1,-,exit,-,-,-,-,-,-,-,-,44,no,no
org/apache/tika/utils/CharsetUtilsTest.java,testFunkyNames,109, public,8506,0,108,1,-,exit,-,-,-,-,-,-,-,-,54,no,no
org/apache/tika/utils/DateUtils.java,<init>,5, public,7515,0,4,0,-,exit,-,-,-,-,-,-,-,-,28,no,yes
org/apache/tika/utils/DateUtils.java,formatDate,20, public static,7516,0,19,1560,-,exit,-,-,-,-,-,-,-,-,56,no,no
org/apache/tika/utils/DateUtils.java,formatDate,12, public static,7517,0,11,3,-,exit,-,-,-,-,-,-,-,-,70,no,no
org/apache/tika/utils/DateUtils.java,formatDateUnknownTimezone,32, public static,7518,0,31,1,-,exit,-,-,-,-,-,-,-,-,83,no,no
org/apache/tika/utils/DateUtils.java,doFormatDate,85, private static,7519,0,84,1563,-,exit,-,-,-,-,-,-,-,-,91,no,no
org/apache/tika/utils/DateUtils.java,<clinit>,17, static,7520,0,16,9,-,exit,-,-,-,-,-,-,-,-,34,no,no
org/apache/tika/utils/RegexUtils.java,<init>,5, public,7521,0,4,0,-,exit,-,-,-,-,-,-,-,-,31,no,yes
org/apache/tika/utils/RegexUtils.java,extractLinks,54, public static,7522,0,3,5,-,cond,11,14,1,4,10,4,-,-,54,no,no
